disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2,milex_a,milex_b,milper_a,milper_b,irst_a,irst_b,pec_a,pec_b,tpop_a,tpop_b,upop_a,upop_b,cinc_a,cinc_b,milex_ratio,milper_ratio,irst_ratio,pec_ratio,tpop_ratio,upop_ratio,cinc_ratio,power_asymmetry
4395,4395,625,SUD,483,CHA,2007,28,12,2007,13,7,2008,0,0,0.0,19,4,0,1,1,0,0,0,0.0,18,4,1,1,1,2,0.0,19,4,1,3,1,3,1,0,1,4,4,16,17,16,65,75,65,0.0,0,0,0,0,?,70000.0,105.0,17.0,0.0,0.0,22153.0,2260.0,33218.0,10694.0,5386.0,923.0,0.002896175,0.000525923,-0.000128571,6.176470588,?,9.802212389,3.106227791,5.83531961,5.506840449,0.002370252
4395,4395,625,SUD,483,CHA,2008,28,12,2007,13,7,2008,5,3,0.0,19,4,0,1,1,0,0,0,0.0,18,4,1,1,1,2,0.0,19,4,1,3,1,3,1,0,2,196,200,16,17,16,65,75,65,0.0,0,0,0,0,?,145000.0,109.0,25.0,0.0,0.0,21429.0,2320.0,34040.0,11031.0,5534.0,960.0,0.002917165,0.000603964,-6.21e-05,4.36,?,9.236637931,3.085848971,5.764583333,4.830032162,0.002313201
4396,4396,520,SOM,530,ETH,2008,12,2,2008,12,2,2008,2,2,1.0,18,4,1,1,1,1,1,2,1.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0.0,0,0,0,0,?,366000.0,?,138.0,0.0,0.0,3977.0,31448.0,9140.0,82621.0,2118.0,2802.0,0.000676801,0.00376055,-2.46e-05,-0.065217391,?,0.126462732,0.110625628,0.755888651,0.17997392,0.003083749
4396,4396,530,ETH,520,SOM,2008,12,2,2008,12,2,2008,1,2,1.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,2,1.0,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0.0,0,0,0,0,366000.0,?,138.0,?,0.0,0.0,31448.0,3977.0,82621.0,9140.0,2802.0,2118.0,0.00376055,0.000676801,?,?,?,7.907467941,9.039496718,1.322946176,5.556360617,0.003083749
4397,4397,2,USA,520,SOM,2008,2,3,2008,2,3,2008,5,3,0.0,19,4,0,1,1,1,1,2,0.0,19,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,84,0.0,0,0,0,0,616073000.0,?,1498.0,?,91350.0,0.0,3258397.0,3977.0,306657.0,9140.0,172381.0,2118.0,0.14751531,0.000676801,?,?,?,819.3102841,33.55109409,81.38857413,217.9596642,0.146838509
4397,4397,520,SOM,2,USA,2008,2,3,2008,2,3,2008,5,3,0.0,19,4,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,84,65,0.0,0,0,0,0,?,616073000.0,?,1498.0,0.0,91350.0,3977.0,3258397.0,9140.0,306657.0,2118.0,172381.0,0.000676801,0.14751531,-1.46e-08,-0.006008011,0.0,0.001220539,0.029805287,0.012286737,0.004588005,0.146838509
4398,4398,522,DJI,531,ERI,2008,18,4,2008,10,6,2008,8,4,1.0,18,4,1,1,1,1,0,0,1.0,18,4,1,0,0,0,1.0,18,4,1,3,1,3,1,0,1,54,54,17,17,17,75,75,75,0.0,0,0,0,0,15000.0,?,11.0,202.0,0.0,0.0,149.0,691.0,810.0,5382.0,467.0,623.0,0.000156217,0.00224416,?,0.054455446,?,0.215629522,0.150501672,0.749598716,0.069610571,0.002087943
4398,4398,531,ERI,522,DJI,2008,18,4,2008,10,6,2008,8,4,1.0,18,4,1,1,1,0,0,0,1.0,18,4,1,1,0,0,1.0,18,4,1,1,3,1,3,0,1,54,54,17,17,17,75,75,75,0.0,0,0,0,0,?,15000.0,202.0,11.0,0.0,0.0,691.0,149.0,5382.0,810.0,623.0,467.0,0.00224416,0.000156217,-0.0006,18.36363636,?,4.637583893,6.644444444,1.334047109,14.3656342,0.002087943
4399,4399,530,ETH,625,SUD,2008,9,5,2008,8,7,2008,5,3,0.0,19,4,0,1,1,1,0,0,0.0,19,4,1,0,0,0,0.0,19,4,1,3,1,3,1,0,1,61,61,16,16,16,65,65,65,0.0,0,0,0,0,366000.0,?,138.0,109.0,0.0,0.0,31448.0,21429.0,82621.0,34040.0,2802.0,5534.0,0.00376055,0.002917165,?,1.266055046,?,1.467543982,2.427173913,0.506324539,1.289111067,0.000843385
4399,4399,625,SUD,530,ETH,2008,9,5,2008,8,7,2008,5,3,0.0,19,4,0,1,1,0,0,0,0.0,19,4,1,1,0,0,0.0,19,4,1,1,3,1,3,0,1,61,61,16,16,16,65,65,65,0.0,0,0,0,0,?,366000.0,109.0,138.0,0.0,0.0,21429.0,31448.0,34040.0,82621.0,5534.0,2802.0,0.002917165,0.00376055,-2.46e-05,0.789855072,?,0.681410583,0.412001791,1.975017844,0.77572835,0.000843385
4400,4400,501,KEN,520,SOM,2008,11,11,2008,11,11,2008,5,3,0.0,13,3,0,1,1,1,0,0,0.0,13,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,75,0.0,0,0,0,0,735000.0,?,24.0,?,20.0,0.0,21963.0,3977.0,38773.0,9140.0,3882.0,2118.0,0.001788554,0.000676801,?,?,?,5.5225044,4.242122538,1.83286119,2.642658929,0.001111753
4400,4400,520,SOM,501,KEN,2008,11,11,2008,11,11,2008,5,3,0.0,13,3,0,1,1,0,0,0,0.0,0,1,1,1,0,0,0.0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,75,49,0.0,0,0,0,0,?,735000.0,?,24.0,0.0,20.0,3977.0,21963.0,9140.0,38773.0,2118.0,3882.0,0.000676801,0.001788554,-1.22e-05,-0.375,0.0,0.181077266,0.23573105,0.545595054,0.378406759,0.001111753
4401,4401,520,SOM,530,ETH,2008,5,12,2008,31,12,2010,0,0,0.0,19,4,0,1,1,1,0,0,0.0,0,1,1,0,1,2,0.0,19,4,1,3,1,3,1,0,1,27,27,16,0,16,65,65,65,0.0,0,0,0,0,?,366000.0,?,138.0,0.0,0.0,3977.0,31448.0,9140.0,82621.0,2118.0,2802.0,0.000676801,0.00376055,-2.46e-05,-0.065217391,?,0.126462732,0.110625628,0.755888651,0.17997392,0.003083749
4401,4401,520,SOM,530,ETH,2009,5,12,2008,31,12,2010,0,0,0.0,19,4,0,1,1,1,0,0,0.0,0,1,1,0,1,2,0.0,19,4,1,3,1,3,1,0,2,365,392,16,0,16,65,0,65,0.0,0,0,0,0,44000.0,408000.0,2.0,138.0,0.0,0.0,4137.0,31916.0,9381.0,84838.0,2273.0,2860.0,0.000486005,0.003779175,0.107843137,0.014492754,?,0.129621506,0.11057545,0.794755245,0.128600722,0.00329317
4401,4401,520,SOM,530,ETH,2010,5,12,2008,31,12,2010,5,3,0.0,19,4,0,1,1,1,0,0,0.0,0,1,1,0,1,2,0.0,19,4,1,3,1,3,1,0,3,365,757,16,0,16,65,0,65,0.0,0,0,0,0,?,308000.0,2.0,138.0,0.0,0.0,4264.0,32481.0,9636.0,87095.0,2746.0,2919.0,0.000621546,0.0037677,-2.92e-05,0.014492754,?,0.131276746,0.110637809,0.940733128,0.164966899,0.003146154
4401,4401,530,ETH,520,SOM,2008,5,12,2008,31,12,2010,0,0,0.0,19,4,0,1,1,0,1,2,0.0,19,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,27,27,16,16,0,65,65,0,0.0,0,0,0,0,366000.0,?,138.0,?,0.0,0.0,31448.0,3977.0,82621.0,9140.0,2802.0,2118.0,0.00376055,0.000676801,?,?,?,7.907467941,9.039496718,1.322946176,5.556360617,0.003083749
4401,4401,530,ETH,520,SOM,2009,5,12,2008,31,12,2010,0,0,0.0,19,4,0,1,1,0,1,2,0.0,19,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,2,365,392,16,16,0,65,65,84,0.0,0,0,0,0,408000.0,44000.0,138.0,2.0,0.0,0.0,31916.0,4137.0,84838.0,9381.0,2860.0,2273.0,0.003779175,0.000486005,9.272727273,69.0,?,7.714769156,9.043598763,1.25824901,7.776006098,0.00329317
4401,4401,530,ETH,520,SOM,2010,5,12,2008,31,12,2010,5,3,0.0,19,4,0,1,1,0,1,2,0.0,19,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,3,365,757,16,16,0,65,65,49,0.0,0,0,0,0,308000.0,?,138.0,2.0,0.0,0.0,32481.0,4264.0,87095.0,9636.0,2919.0,2746.0,0.0037677,0.000621546,?,69.0,?,7.61749531,9.038501453,1.063000728,6.061822125,0.003146154
4402,4402,490,DRC,540,ANG,2009,27,2,2009,27,2,2009,8,4,0.0,16,4,0,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,16,4,1,3,1,3,1,0,1,1,1,14,0,14,84,49,84,0.0,0,0,0,0,123000.0,3174000.0,151.0,107.0,30.0,0.0,26123.0,11254.0,60486.0,18927.0,17436.0,5259.0,0.004481272,0.002252941,0.038752363,1.411214953,?,2.321219122,3.1957521,3.315459213,1.98907681,0.002228332
4402,4402,540,ANG,490,DRC,2009,27,2,2009,27,2,2009,8,4,0.0,16,4,0,1,1,0,0,0,0.0,16,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,14,14,0,84,84,49,0.0,0,0,0,0,3174000.0,123000.0,107.0,151.0,0.0,30.0,11254.0,26123.0,18927.0,60486.0,5259.0,17436.0,0.002252941,0.004481272,25.80487805,0.708609272,0.0,0.4308081,0.312915385,0.301617343,0.502745794,0.002228332
4403,4403,483,CHA,625,SUD,2009,15,5,2009,15,7,2009,5,3,1.0,19,4,0,1,1,1,1,2,1.0,19,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,62,62,16,16,0,65,65,0,0.0,0,0,0,0,142000.0,696000.0,25.0,109.0,0.0,0.0,2345.0,22789.0,11371.0,34853.0,998.0,5991.0,0.000605864,0.002544368,0.204022989,0.229357798,?,0.102900522,0.326255989,0.166583208,0.238119711,0.001938504
4403,4403,625,SUD,483,CHA,2009,15,5,2009,15,7,2009,5,3,1.0,19,4,0,1,1,0,0,0,0.0,0,1,1,1,1,2,1.0,19,4,1,3,1,3,1,0,1,62,62,16,0,16,65,0,65,0.0,0,0,0,0,696000.0,142000.0,109.0,25.0,0.0,0.0,22789.0,2345.0,34853.0,11371.0,5991.0,998.0,0.002544368,0.000605864,4.901408451,4.36,?,9.718123667,3.06507783,6.003006012,4.199568346,0.001938504
4404,4404,501,KEN,520,SOM,2009,20,6,2009,13,9,2009,5,3,0.0,13,3,0,1,1,1,0,0,0.0,13,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,86,86,11,11,0,49,49,0,0.0,0,0,0,0,533000.0,44000.0,24.0,2.0,20.0,0.0,22728.0,4137.0,39825.0,9381.0,4027.0,2273.0,0.001786525,0.000486005,12.11363636,12.0,?,5.493836113,4.245283019,1.7716674,3.675942389,0.00130052
4404,4404,520,SOM,501,KEN,2009,20,6,2009,13,9,2009,5,3,0.0,13,3,0,1,1,0,0,0,0.0,0,1,1,1,0,0,0.0,13,3,1,3,1,3,1,0,1,86,86,11,0,11,49,0,49,0.0,0,0,0,0,44000.0,533000.0,2.0,24.0,0.0,20.0,4137.0,22728.0,9381.0,39825.0,2273.0,4027.0,0.000486005,0.001786525,0.082551595,0.083333333,0.0,0.182022175,0.235555556,0.56444003,0.272039084,0.00130052
4405,4405,530,ETH,531,ERI,2010,3,1,2010,3,1,2010,2,2,1.0,18,4,1,1,1,1,1,1,1.0,18,4,1,0,0,0,1.0,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0.0,0,0,0,0,308000.0,?,138.0,202.0,0.0,0.0,32481.0,739.0,87095.0,5741.0,2919.0,670.0,0.0037677,0.002190385,?,0.683168317,?,43.9526387,15.17070197,4.356716418,1.72010852,0.001577315
4405,4405,531,ERI,530,ETH,2010,3,1,2010,3,1,2010,1,2,1.0,18,4,1,1,1,0,0,0,1.0,18,4,1,1,1,1,1.0,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0.0,0,0,0,0,?,308000.0,202.0,138.0,0.0,0.0,739.0,32481.0,5741.0,87095.0,670.0,2919.0,0.002190385,0.0037677,-2.92e-05,1.463768116,?,0.022751763,0.065916528,0.229530661,0.581358669,0.001577315
4406,4406,500,UGA,517,RWA,2010,28,6,2010,28,6,2010,5,3,0.0,13,3,0,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,84,49,0.0,0,0,0,0,211000.0,74000.0,45.0,33.0,30.0,0.0,16404.0,2612.0,33987.0,10837.0,1594.0,1044.0,0.00148221,0.000645926,2.851351351,1.363636364,?,6.280245023,3.136200055,1.526819923,2.294705583,0.000836284
4406,4406,517,RWA,500,UGA,2010,28,6,2010,28,6,2010,5,3,0.0,13,3,0,1,1,0,0,0,0.0,13,3,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,0,0.0,0,0,0,0,74000.0,211000.0,33.0,45.0,0.0,30.0,2612.0,16404.0,10837.0,33987.0,1044.0,1594.0,0.000645926,0.00148221,0.3507109,0.733333333,0.0,0.159229456,0.31885721,0.654956085,0.435785753,0.000836284
4407,4407,531,ERI,679,YEM,2010,29,8,2010,31,12,2010,8,4,0.0,17,4,0,1,1,1,0,0,0.0,14,3,1,0,0,0,0.0,17,4,1,1,3,1,3,0,1,125,125,15,12,15,81,65,81,0.0,0,0,0,0,?,1826000.0,202.0,67.0,0.0,0.0,739.0,9217.0,5741.0,22763.0,670.0,4407.0,0.002190385,0.00174087,-4.93e-06,3.014925373,?,0.080177932,0.25220753,0.15203086,1.258212558,0.000449515
4407,4407,679,YEM,531,ERI,2010,29,8,2010,31,12,2010,8,4,0.0,17,4,0,1,1,0,0,0,0.0,17,4,1,1,0,0,0.0,14,3,1,3,1,3,1,0,1,125,125,15,15,12,81,81,65,0.0,0,0,0,0,1826000.0,?,67.0,202.0,0.0,0.0,9217.0,739.0,22763.0,5741.0,4407.0,670.0,0.00174087,0.002190385,?,0.331683168,?,12.47225981,3.964988678,6.57761194,0.79477827,0.000449515
4408,4408,500,UGA,501,KEN,2010,29,8,2010,31,12,2010,8,4,1.0,16,4,0,1,1,1,1,2,1.0,16,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,125,125,14,14,0,84,84,65,0.0,0,0,0,0,211000.0,689000.0,45.0,24.0,30.0,20.0,16404.0,21849.0,33987.0,40909.0,1594.0,4177.0,0.00148221,0.001796985,0.306240929,1.875,1.5,0.75078951,0.83079518,0.381613598,0.824831472,0.000314775
4408,4408,501,KEN,500,UGA,2010,29,8,2010,31,12,2010,8,4,1.0,16,4,0,1,1,0,0,0,0.0,0,1,1,1,1,2,1.0,16,4,1,3,1,3,1,0,1,125,125,14,0,14,84,65,84,0.0,0,0,0,0,689000.0,211000.0,24.0,45.0,20.0,30.0,21849.0,16404.0,40909.0,33987.0,4177.0,1594.0,0.001796985,0.00148221,3.265402844,0.533333333,0.666666667,1.331931236,1.203666108,2.620451694,1.212368871,0.000314775
4409,4409,373,AZE,630,IRN,2002,22,2,2002,22,2,2002,5,3,0.0,8,3,0,1,1,1,0,0,0.0,8,3,1,0,1,2,0.0,8,3,1,3,1,3,1,0,1,1,1,7,7,7,49,49,49,0.0,0,0,0,0,900000.0,3077000.0,72.0,520.0,125.0,7321.0,23473.0,248506.0,8280.0,67727.0,2132.0,22305.0,0.001477514,0.012995043,0.292492688,0.138461538,0.01707417,0.094456472,0.122255526,0.09558395,0.113698292,0.011517529
4409,4409,630,IRN,373,AZE,2002,22,2,2002,22,2,2002,5,3,0.0,8,3,0,1,1,0,1,2,0.0,8,3,1,1,0,0,0.0,8,3,1,1,3,1,3,0,1,1,1,7,7,7,49,49,49,0.0,0,0,0,0,3077000.0,900000.0,520.0,72.0,7321.0,125.0,248506.0,23473.0,67727.0,8280.0,22305.0,2132.0,0.012995043,0.001477514,3.418888889,7.222222222,58.568,10.58688706,8.179589372,10.4620075,8.795206841,0.011517529
4410,4410,350,GRC,640,TUR,2002,2,4,2002,2,4,2002,5,3,0.0,9,3,0,1,2,1,0,0,0.0,0,1,1,0,1,1,0.0,9,3,1,4,1,3,1,0,1,1,1,7,0,7,49,65,49,0.0,0,0,0,0,4571000.0,8034000.0,178.0,515.0,1835.0,16467.0,64763.0,117523.0,11026.0,65022.0,3970.0,24595.0,0.00406268,0.014333392,0.568956933,0.345631068,0.111434991,0.5510666,0.169573375,0.161414922,0.283441638,0.010270712
4410,4410,640,TUR,350,GRC,2002,2,4,2002,2,4,2002,5,3,0.0,9,3,0,1,2,0,1,1,0.0,9,3,1,1,0,0,0.0,0,1,1,1,4,1,3,0,1,1,1,7,7,0,49,49,0,0.0,0,0,0,0,8034000.0,4571000.0,515.0,178.0,16467.0,1835.0,117523.0,64763.0,65022.0,11026.0,24595.0,3970.0,0.014333392,0.00406268,1.757602275,2.893258427,8.973841962,1.814662693,5.897152186,6.195214106,3.528063162,0.010270712
4410,4410,352,CYP,640,TUR,2002,3,4,2002,3,4,2002,5,3,0.0,9,3,0,1,2,1,0,0,0.0,0,1,0,0,1,1,0.0,9,3,1,3,1,3,1,0,1,1,1,7,0,7,49,0,49,0.0,0,0,0,0,246000.0,8034000.0,10.0,515.0,0.0,16467.0,2080.0,117523.0,980.0,65022.0,0.0,24595.0,0.00017656,0.014333392,0.030619866,0.019417476,0.0,0.017698663,0.015071822,0.0,0.012318102,0.014156832
4410,4410,640,TUR,352,CYP,2002,3,4,2002,3,4,2002,5,3,0.0,9,3,0,1,2,0,1,1,0.0,9,3,1,1,0,0,0.0,0,1,0,1,3,1,3,0,1,1,1,7,7,0,49,49,0,0.0,0,0,0,0,8034000.0,246000.0,515.0,10.0,16467.0,0.0,117523.0,2080.0,65022.0,980.0,24595.0,0.0,0.014333392,0.00017656,32.65853659,51.5,?,56.50144231,66.34897959,?,81.18133538,0.014156832
4411,4411,365,RUS,373,AZE,2002,23,5,2002,23,5,2002,5,3,0.0,13,3,0,1,1,1,1,2,0.0,13,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,81,0.0,0,0,0,0,50800000.0,900000.0,988.0,72.0,59777.0,125.0,1083957.0,23473.0,145521.0,8280.0,50475.0,2132.0,0.049559519,0.001477514,56.44444444,13.72222222,478.216,46.17888638,17.575,23.6749531,33.54249929,0.048082005
4411,4411,373,AZE,365,RUS,2002,23,5,2002,23,5,2002,5,3,0.0,13,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,81,49,0.0,0,0,0,0,900000.0,50800000.0,72.0,988.0,125.0,59777.0,23473.0,1083957.0,8280.0,145521.0,2132.0,50475.0,0.001477514,0.049559519,0.017716535,0.072874494,0.002091105,0.021654918,0.056899004,0.042238732,0.029812925,0.048082005
4412,4412,339,ALB,343,MAC,2002,21,7,2002,21,7,2002,6,1,0.0,19,4,0,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,0,65,0.0,0,0,0,0,59000.0,125000.0,27.0,12.0,140.0,260.0,1692.0,4749.0,3264.0,2074.0,352.0,466.0,0.000399012,0.000324754,0.472,2.25,0.538461538,0.356285534,1.573770492,0.755364807,1.228659973,7.42583e-05
4412,4412,343,MAC,339,ALB,2002,21,7,2002,21,7,2002,6,1,0.0,19,4,0,1,1,0,0,0,0.0,19,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,0,0.0,0,0,0,0,125000.0,59000.0,12.0,27.0,260.0,140.0,4749.0,1692.0,2074.0,3264.0,466.0,352.0,0.000324754,0.000399012,2.118644068,0.444444444,1.857142857,2.806737589,0.635416667,1.323863636,0.81389483,7.42583e-05
4413,4413,344,CRO,349,SLV,2002,6,8,2002,6,8,2002,5,3,0.0,9,3,0,1,1,1,1,2,0.0,9,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,0.0,0,0,0,0,553000.0,275000.0,51.0,9.0,34.0,481.0,15271.0,5671.0,4426.0,1990.0,691.0,0.0,0.00088154,0.000328256,2.010909091,5.666666667,0.070686071,2.692823135,2.224120603,?,2.685528514,0.000553284
4413,4413,349,SLV,344,CRO,2002,6,8,2002,6,8,2002,5,3,0.0,9,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,9,3,1,3,1,3,1,0,1,1,1,7,0,7,49,75,49,0.0,0,0,0,0,275000.0,553000.0,9.0,51.0,481.0,34.0,5671.0,15271.0,1990.0,4426.0,0.0,691.0,0.000328256,0.00088154,0.497287523,0.176470588,14.14705882,0.371357475,0.449615906,0.0,0.372366182,0.000553284
4414,4414,371,ARM,373,AZE,2002,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,1,145,145,17,17,17,75,75,75,0.0,0,0,0,0,700000.0,900000.0,44.0,72.0,0.0,125.0,2056.0,23473.0,3047.0,8280.0,1100.0,2132.0,0.000709658,0.001477514,0.777777778,0.611111111,0.0,0.087589997,0.367995169,0.515947467,0.480305306,0.000767856
4414,4414,371,ARM,373,AZE,2003,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,2,365,510,17,17,17,75,75,75,0.0,0,0,0,0,700000.0,950000.0,45.0,66.0,0.0,250.0,2231.0,24061.0,3036.0,8370.0,1096.0,2145.0,0.000698359,0.001426277,0.736842105,0.681818182,0.0,0.092722663,0.362724014,0.510955711,0.489637758,0.000727918
4414,4414,371,ARM,373,AZE,2004,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,3,366,876,17,17,17,75,75,75,0.0,0,0,0,0,810000.0,1100000.0,47.0,66.0,0.0,250.0,2383.0,25312.0,3026.0,8465.0,1092.0,2159.0,0.000718687,0.001430797,0.736363636,0.712121212,0.0,0.09414507,0.357471943,0.505789717,0.502298573,0.00071211
4414,4414,371,ARM,373,AZE,2005,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,4,365,1241,17,17,17,75,75,75,0.0,0,0,0,0,125000.0,314000.0,48.0,66.0,0.0,330.0,2813.0,27119.0,3015.0,8563.0,1087.0,2173.0,0.000626651,0.001331691,0.398089172,0.727272727,0.0,0.103728014,0.352096228,0.500230097,0.470568063,0.00070504
4414,4414,371,ARM,373,AZE,2006,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,5,365,1606,17,17,17,75,75,75,0.0,0,0,0,0,184000.0,658000.0,48.0,67.0,0.0,300.0,2881.0,28700.0,3003.0,8665.0,1083.0,2192.0,0.000632218,0.001385114,0.279635258,0.71641791,0.0,0.100383275,0.346566647,0.494069343,0.456437094,0.000752897
4414,4414,371,ARM,373,AZE,2007,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,6,365,1971,17,17,17,75,75,75,0.0,0,0,0,0,296000.0,936000.0,44.0,67.0,0.0,150.0,3358.0,26301.0,2990.0,8770.0,1078.0,2518.0,0.000613626,0.001393514,0.316239316,0.656716418,0.0,0.127675754,0.340935006,0.428117554,0.440344088,0.000779888
4414,4414,371,ARM,373,AZE,2008,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,7,366,2337,17,17,17,75,75,75,0.0,0,0,0,0,396000.0,1585000.0,42.0,67.0,0.0,150.0,4002.0,28200.0,2977.0,8878.0,1074.0,2563.0,0.000599732,0.001456468,0.249842271,0.626865672,0.0,0.141914894,0.335323271,0.419040187,0.411771247,0.000856737
4414,4414,371,ARM,373,AZE,2009,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,8,365,2702,17,17,17,75,75,75,0.0,0,0,0,0,401000.0,1500000.0,42.0,67.0,0.0,120.0,3359.0,24563.0,2968.0,8986.0,1070.0,2625.0,0.000583155,0.001398562,0.267333333,0.626865672,0.0,0.136750397,0.330291565,0.407619048,0.416967793,0.000815407
4414,4414,371,ARM,373,AZE,2010,9,8,2002,31,12,2010,5,3,2.0,18,4,1,1,1,1,1,1,2.0,18,4,1,0,0,0,2.0,18,4,1,1,3,1,3,0,9,365,3067,17,17,17,75,75,75,0.0,0,0,0,0,422000.0,1502000.0,47.0,67.0,0.0,120.0,3292.0,24077.0,2963.0,9095.0,1066.0,2690.0,0.000613689,0.001365947,0.280958722,0.701492537,0.0,0.136727998,0.325783397,0.396282528,0.449277465,0.000752258
4414,4414,373,AZE,371,ARM,2002,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,1,145,145,17,17,17,75,75,75,0.0,0,0,0,0,900000.0,700000.0,72.0,44.0,125.0,0.0,23473.0,2056.0,8280.0,3047.0,2132.0,1100.0,0.001477514,0.000709658,1.285714286,1.636363636,?,11.41682879,2.717426977,1.938181818,2.082009063,0.000767856
4414,4414,373,AZE,371,ARM,2003,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,2,365,510,17,17,17,75,75,75,0.0,0,0,0,0,950000.0,700000.0,66.0,45.0,250.0,0.0,24061.0,2231.0,8370.0,3036.0,2145.0,1096.0,0.001426277,0.000698359,1.357142857,1.466666667,?,10.78484984,2.756916996,1.957116788,2.042326154,0.000727918
4414,4414,373,AZE,371,ARM,2004,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,3,366,876,17,17,17,75,75,75,0.0,0,0,0,0,1100000.0,810000.0,66.0,47.0,250.0,0.0,25312.0,2383.0,8465.0,3026.0,2159.0,1092.0,0.001430797,0.000718687,1.358024691,1.404255319,?,10.62190516,2.79742234,1.977106227,1.990847784,0.00071211
4414,4414,373,AZE,371,ARM,2005,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,4,365,1241,17,17,17,75,75,75,0.0,0,0,0,0,314000.0,125000.0,66.0,48.0,330.0,0.0,27119.0,2813.0,8563.0,3015.0,2173.0,1087.0,0.001331691,0.000626651,2.512,1.375,?,9.640597227,2.84013267,1.999080037,2.125091095,0.00070504
